trail_id,user_id,score
9216,8813,3
7457,6731,1
5656,799,7
5686,9565,4
7266,3364,1
3722,7628,8
6119,1612,1
9129,1038,9
7078,5467,10
1672,8482,1
3340,7888,9
209,778,4
3690,4157,2
7061,2794,3
3381,1332,3
3409,7658,1
7778,3535,10
6282,6120,2
5745,5625,2
7273,4109,4
9973,3421,5
8187,5325,9
7853,5614,2
1436,8515,10
8428,6471,5
3230,1964,5
390,9247,8
7210,5022,5
3235,6433,6
9063,7940,10
1229,987,9
6332,4866,8
3774,8707,5
6811,857,5
2911,9347,5
7191,5392,10
6198,6595,1
4532,3541,8
3044,1075,9
7647,6663,7
9687,3475,9
9411,6674,6
8762,5190,3
3288,9379,2
4214,7438,7
1336,805,9
8716,1394,10
771,5837,4
6955,619,9
2517,5921,8
9599,7187,10
7429,1931,8
1563,5569,4
7754,733,4
1925,9703,5
1837,7036,4
7872,2484,7
1700,8055,4
1076,2616,4
8796,9116,2
2039,9907,6
9778,1638,10
1424,161,5
8418,9767,4
3800,8622,2
4143,8066,4
8027,9563,3
964,2443,10
4934,7265,6
2520,9114,1
5033,4947,10
3262,6520,5
8614,1332,2
8705,9228,1
6766,6393,6
8735,8933,10
723,6171,2
9354,7645,8
775,2111,8
8752,9827,8
4337,6355,1
7521,5493,4
3918,3507,3
6971,4502,5
2279,5474,9
3010,8591,2
9844,9061,8
3047,5801,6
2327,4026,9
4354,4724,9
8549,6860,6
2162,6992,6
7105,5461,10
439,7250,10
266,5672,1
5762,1667,10
3393,5095,5
7210,7771,2
470,6587,1
4207,8376,2
8462,3377,7
4969,8275,9
9304,1969,3
4765,8299,7
8722,7458,4
5922,5914,6
3624,6192,4
955,2990,6
1895,6213,8
1600,4557,6
5099,9835,10
2177,2285,4
8331,6715,1
3388,9265,3
3294,7122,5
6302,9750,2
6344,2332,1
9062,3658,8
4229,8677,8
9609,23,2
6146,1996,9
6888,8553,2
2635,6105,4
1366,4384,7
6238,2322,4
7998,2145,8
4736,9259,9
3184,331,6
821,5280,1
7753,4288,3
6415,1023,5
5993,2146,6
4773,2833,2
3943,731,1
9711,7620,5
2676,8556,4
9584,164,7
9968,1960,8
6887,7958,4
997,7080,8
1464,8436,7
6645,2115,6
2407,3740,3
2478,8266,3
9972,5441,1
2402,1821,10
3145,8347,9
253,7821,1
3001,5039,7
3798,5678,6
4639,3562,1
3146,6709,5
7429,7538,6
9499,583,9
3166,3049,1
6145,5875,4
7324,7610,7
7398,3927,7
6849,2182,1
2991,4173,5
8249,7538,10
702,1647,6
4067,3561,1
2135,4777,10
9766,6538,6
8302,8314,4
7795,76,2
9641,7586,5
4122,327,2
1373,5005,1
206,3936,10
9490,5623,10
339,2685,10
3239,3660,3
2310,1366,9
8926,997,8
8933,2235,1
7179,4927,5
5590,8870,6
9072,9282,10
3695,7489,5
6396,5859,3
3103,615,1
946,4916,8
5271,1938,9
8358,9405,10
3367,4437,6
9057,5195,2
7739,604,2
5413,6705,5
3260,1549,8
5079,7018,4
8824,7496,5
4419,672,3
6727,7376,8
9684,3185,2
1118,9365,5
3857,5760,9
6015,1317,5
707,5790,10
3026,1091,2
5452,6027,8
1657,5144,10
6672,8117,3
2025,9812,10
4155,9326,7
4569,8411,5
8818,6469,1
459,2071,6
6697,2196,5
9944,1876,6
7848,5681,5
8670,9484,8
9774,3574,4
1253,9542,6
9222,4335,1
9516,1053,8
7118,2355,2
4200,8526,5
8281,9092,3
170,506,7
3053,1205,10
2616,1853,6
3935,7128,8
9129,4252,1
6729,2366,6
7012,3920,4
1923,6597,8
9886,89,10
5780,1561,10
1716,1136,8
5739,9721,2
3842,7938,10
8096,3735,8
2971,2678,8
8162,4073,3
7615,7893,5
5300,2752,4
4279,4935,9
8038,9172,7
5753,6172,7
3254,2650,6
5119,9104,1
8904,988,6
8465,1325,2
3650,1939,7
9451,880,1
5345,694,2
9301,5473,9
5656,8662,3
6550,4556,5
4666,932,8
5165,7826,9
6399,1662,9
818,1158,7
7303,6317,3
5409,3383,3
1778,6867,2
281,205,4
1946,9331,2
2139,4951,5
1336,2632,1
394,4554,2
4662,185,6
2071,5790,10
692,8127,10
7830,2343,8
6055,3965,7
3310,4358,10
6654,8838,9
1247,6517,4
9262,5591,7
9208,6563,8
1542,9515,8
1422,3217,2
354,2223,7
7527,9546,6
560,7833,7
61,1368,6
1408,131,8
9728,6613,7
1204,8462,4
8853,6246,8
6252,8800,8
3957,917,3
2112,5685,10
7714,3829,3
4379,940,3
7430,3529,10
4779,8608,7
6055,509,6
5515,1713,9
9815,478,6
5049,8220,10
3434,8870,2
8764,2082,5
187,1598,5
4437,6106,7
3485,803,6
7843,5124,8
7575,4410,8
8101,3177,3
3445,5277,8
2051,1955,4
5887,3807,10
5289,4205,1
2208,9865,7
8937,2013,8
4910,806,1
7249,2559,3
3718,9366,10
2087,2778,1
7578,6167,3
5402,1811,1
7639,5338,2
60,3140,1
7579,47,1
9933,9478,6
3961,3032,1
8650,7155,5
9432,4945,7
6999,1044,3
4888,5583,4
8107,5526,2
4452,8485,1
3287,6280,6
6862,4662,1
8282,6481,2
1393,1792,6
4835,2718,6
2723,8303,8
2028,9552,5
6626,5801,1
9925,2707,1
9247,2743,8
6867,4863,10
5381,575,4
2063,4122,10
5787,9670,4
8704,3359,1
9197,8282,3
9679,5757,5
3904,2545,1
687,4948,3
608,4057,4
8559,3693,4
5701,1074,8
9403,2841,10
6161,8930,6
6195,512,1
8206,3538,10
4875,6360,10
1992,15,10
2316,6586,5
1108,2744,1
4117,9244,10
5593,8077,10
5990,1532,10
242,2490,6
9635,8637,1
7518,6500,7
1954,5688,3
7668,7825,8
831,8392,2
4364,1741,2
853,6914,2
2356,4263,3
2410,5862,3
3665,7479,3
9309,5619,1
7605,715,9
3490,4735,2
5851,5410,4
2555,4838,8
6686,6401,2
8999,9289,9
8855,2788,1
1968,7947,3
8,947,9
3450,7744,9
4854,633,7
7733,8816,1
6020,8963,1
3779,4736,9
9141,2365,10
1806,1682,10
718,5142,3
4930,7500,9
3527,4231,1
137,9041,6
581,5265,9
8140,7551,1
4180,1724,7
2884,7360,4
1906,7219,10
4072,1277,4
8123,5726,2
1758,3792,9
2746,4615,1
6382,237,8
5679,2756,2
8425,7722,10
7520,2885,7
793,6202,7
1412,9106,3
267,3378,10
2941,6594,3
4917,9138,5
1640,1011,9
1571,6242,6
6819,3893,5
6002,8072,7
5667,7447,1
6642,9426,6
3308,5172,8
1962,8362,5
5094,5525,2
2905,6719,8
4762,7495,6
4100,6895,6
7608,9788,7
4504,1634,4
2759,6756,6
4547,5116,9
8897,5151,2
2990,9278,9
8066,2947,1
7945,4536,1
280,1588,10
2703,6216,9
8518,986,3
3004,7226,4
997,7216,10
9107,9065,1
575,9654,10
120,651,10
9633,4626,7
9693,3587,7
3996,2606,2
3383,6943,10
9225,8498,6
80,3584,6
1186,1412,4
2299,116,2
102,5997,9
9890,2315,2
116,8213,10
6212,2152,7
2790,7133,7
403,8225,10
5542,8543,7
6146,7518,6
6787,2353,7
1226,1716,1
4958,9082,9
2360,5128,4
8713,2374,8
6552,6686,6
5563,4967,2
5696,2817,1
1607,6136,1
8400,2354,1
8890,9044,1
7290,6864,5
8829,3469,7
3555,259,8
9501,6133,10
3706,9310,10
2474,1041,5
4610,175,8
4950,3979,7
3270,4214,9
6427,8684,9
8080,1068,10
268,9305,8
9469,1344,10
790,2943,7
246,7240,6
9769,3002,3
7563,1202,3
4260,1278,2
5061,1007,10
7715,8120,1
8975,5883,4
1093,2374,4
3004,9973,1
960,9908,2
1710,2234,7
6736,9604,6
3155,3087,5
8278,1877,3
2286,4762,1
3888,103,4
8995,583,8
2382,169,1
4144,9318,8
6474,6832,7
2593,7452,6
3804,1968,2
7612,1449,9
4837,3731,4
5149,8545,5
9175,3911,5
9077,909,9
4087,5469,5
3391,1972,1
7911,5163,7
1025,1969,4
3239,7066,5
3061,198,6
7635,2229,8
1358,5982,1
2539,7197,6
1246,5539,8
3687,9979,8
6003,7629,2
519,7460,2
5134,5684,6
6411,5035,8
5792,3841,1
6219,7270,1
4354,1291,10
6358,5130,1
3038,1487,1
5506,7007,6
4638,4197,2
2502,3964,2
1606,8227,5
549,5796,3
8696,8399,10
4367,4958,5
9484,1961,5
3434,2090,10
6608,5998,7
4559,6045,1
2854,3667,7
691,3308,7
6366,8284,4
8013,4466,1
2367,949,6
4967,5872,9
119,7630,9
4995,8339,1
1071,3857,4
7363,5015,3
2952,1751,5
7899,5012,6
4163,3198,3
8053,5223,6
5572,1273,10
9366,2281,3
3581,3573,7
9843,6137,5
6407,4284,9
5061,8142,3
815,7003,5
1685,1312,8
5660,9343,9
8864,6579,1
8898,9285,6
9794,434,1
9392,4519,8
3925,5777,5
256,5421,7
3816,4818,9
1380,5433,10
3355,9582,5
8318,9421,5
7915,9958,3
9411,9952,8
5004,5564,7
2850,5034,7
5777,7944,1
1482,4981,1
2262,1414,10
191,2056,7
4448,8322,5
1883,3232,9
8592,44,9
3580,9166,8
8896,3945,8
268,318,10
882,3377,1
3456,7193,1
1309,1661,5
1900,6541,10
6669,7555,6
5452,480,6
1181,8867,7
6936,5330,6
4960,5762,7
2241,5300,2
8867,7673,7
6396,4940,6
2761,5341,4
7953,7522,3
4032,6228,3
788,1137,8
6291,6469,4
9226,6184,4
6354,4225,5
4111,3631,9
2709,7899,10
2122,1200,10
1516,6017,3
5093,5294,9
6225,3706,7
6150,1510,10
6700,8451,2
6077,7545,9
3195,8705,5
2746,8004,8
6793,7166,6
4946,4020,3
4172,3119,6
9548,1082,10
715,8854,1
6010,4555,5
4599,8015,8
1601,3028,1
7362,9198,7
7472,6494,8
5226,637,3
9612,1192,8
3347,6175,5
3014,677,6
5285,7608,5
8434,3070,8
5892,8824,1
5397,5049,6
8224,338,8
6621,6500,7
7437,7304,6
1436,7942,1
1056,5954,4
4722,9868,8
9899,9581,6
4550,132,1
5021,198,1
139,6648,6
4152,2811,5
8788,9205,10
2638,4799,6
2413,8593,10
5559,966,6
3790,8717,10
6167,6679,9
2393,7653,5
1222,247,4
1391,7929,3
3,964,8
7609,7520,6
5273,2452,8
7211,7534,3
9614,5817,9
5671,2636,4
286,6260,6
3321,6280,6
1910,1608,3
2959,6148,2
1826,882,10
2466,2429,6
6754,6923,1
2653,5979,10
6244,4340,1
7138,1823,3
4645,5716,5
363,1916,1
3637,6067,1
3903,5040,3
410,4945,6
1486,7396,7
4789,3188,10
8989,4602,4
6075,9005,1
1683,5741,1
3939,483,1
5016,318,1
6270,6703,5
4058,8405,5
4019,2016,9
510,3707,7
3668,5157,5
3863,6657,2
6916,9054,10
1869,6191,9
7539,6576,1
6818,3420,6
8750,860,4
1888,330,6
5146,2597,9
7825,9117,1
9400,6607,4
6455,2687,4
9821,6685,9
8628,8038,3
2398,3074,1
4349,4576,5
558,2490,4
5876,557,1
2911,6650,8
3892,182,1
7845,9674,8
8137,6605,1
8656,6767,7
6805,6650,5
9628,7452,5
8238,4212,3
6581,6256,10
1958,9539,9
9377,3982,2
3073,8008,6
1364,8877,5
7692,8475,3
9463,5760,9
2657,2033,7
6951,4589,5
5246,2904,1
5405,583,10
4799,2533,9
5321,6086,5
2581,4332,9
6661,1964,7
6494,7802,3
3701,2470,6
7414,3601,8
8143,9467,1
4463,4146,2
9317,9739,7
7808,7556,8
3317,8853,10
2210,7324,8
8379,3041,4
1154,2485,7
3251,359,4
507,9896,7
3806,4319,7
9315,1848,2
483,5035,4
9295,5615,9
4170,9019,9
8006,9433,1
5583,4109,7
1616,202,6
5195,4570,10
7022,7168,8
5927,4714,10
286,7948,5
3064,5548,10
3712,4841,8
5939,7945,10
1578,5478,3
1468,742,6
2667,861,5
647,4505,3
9848,7966,5
4394,8276,10
4739,8375,2
4943,1990,6
4112,3574,1
8655,6824,5
7360,1445,7
6666,7398,5
4328,7740,8
5415,7437,9
4389,6754,9
5342,6946,10
5454,5262,4
9853,5421,5
724,6356,4
1730,2810,10
7226,3002,6
4989,9821,3
5627,3835,8
9060,9183,3
5633,5440,9
1318,1156,5
7383,456,3
6848,7814,7
5365,9698,8
4421,2350,7
9469,727,5
4124,7364,2
6839,7322,6
7736,7555,6
4382,4753,10
8278,3436,1
5906,9163,8
7994,1467,2
3846,4693,5
9466,6232,4
5559,6927,3
2887,3076,3
4416,9352,7
6439,7036,1
4292,9550,2
5793,7501,5
4580,7008,7
6559,8652,4
6500,2977,9
7787,7400,6
2009,2082,3
3551,8843,4
21,8515,2
47,6517,1
931,7550,4
6455,1404,3
9553,3148,4
623,8128,5
9453,8596,1
2452,3623,3
7768,1127,9
7880,6720,4
4679,1605,1
1780,8298,10
4290,7085,7
963,9280,10
9899,1975,10
1425,2974,3
9119,8770,7
8236,5791,4
2379,248,3
7238,9279,5
6029,805,3
5876,6859,4
2936,9427,1
4609,8511,4
5775,5688,10
5018,6562,3
5261,7616,3
9244,8312,5
6173,3080,8
8789,4333,4
4923,2107,10
4809,724,4
5991,5429,9
6863,9840,7
8935,6032,10
1160,2215,6
9395,9613,5
853,2798,2
581,9333,5
5993,8928,8
2201,5170,10
5374,4,9
8978,9335,6
2598,8524,2
3565,5854,10
2639,5804,10
543,6215,5
5393,1268,4
5998,8712,10
2205,7783,10
5081,5458,9
5223,3373,4
1794,4567,8
8299,1293,3
3579,2380,7
75,9077,7
733,6189,6
8090,2544,4
7701,4618,10
6828,6055,10
9193,3083,3
5326,1909,10
5767,8497,5
251,7549,9
763,1142,8
1287,4453,3
7736,3164,5
8882,486,3
6546,4107,9
2428,4529,7
9671,8663,5
4523,9795,7
4237,2689,9
4098,385,4
2661,77,3
9940,7946,7
96,4029,4
7709,2350,4
4529,8371,6
1754,2297,6
3684,9214,4
6724,990,2
3674,3171,10
1011,4191,8
9830,9698,5
8094,6486,1
3757,8887,8
2720,2576,9
3047,2122,5
9601,1944,3
8143,8389,10
7477,3382,3
7044,3249,7
2108,2838,10
2383,7646,7
8548,3019,9
4684,3316,4
3077,6405,10
8069,9599,5
1287,7434,9
7582,9658,7
4148,1761,1
4104,3693,2
5164,4745,6
4713,6748,6
293,5890,4
3029,9810,10
96,6434,8
4953,2026,2
4568,3262,3
1032,8149,5
9223,9999,4
2313,6509,5
1643,4265,7
320,6111,3
5691,1222,8
857,5731,3
6713,1676,2
3780,1716,6
2605,4114,6
7473,9441,7
4479,8498,4
5307,3388,3
6681,9315,9
9179,8721,4
5524,7396,4
6827,978,7
4441,2222,3
9361,2923,10
9659,8588,4
1680,9134,1
8674,1967,7
6905,2590,3
1889,7166,2
5277,2890,5
7176,2619,2
2990,4261,6
8705,29,6
3051,8241,8
7065,9266,3
6765,2931,3
8522,3964,8
9916,2744,6
3679,8982,6
2356,9768,5
2776,4279,8
2213,3289,3
3086,2506,7
8880,865,2
7201,6414,1
6032,5805,5
9209,5748,6
7989,9161,8
236,8873,2
1215,2457,2
2739,7167,7
6403,9639,8
206,7945,1
7779,3950,7
5986,641,4
292,298,10
2233,7818,3
305,4396,2
4842,7676,7
8557,8593,4
1571,9415,6
5177,2558,9
3969,7659,3
8974,6127,3
4646,9560,9
7113,6204,1
3034,1950,1
8478,1911,4
8859,3079,1
6892,1760,8
5297,8300,3
3830,8695,9
617,2710,1
3339,2870,2
9704,8553,7
8051,8177,4
9383,7070,9
5904,19,8
696,3075,1
8108,7581,8
6000,8602,6
475,4929,1
824,3149,8
1320,1463,3
3793,2054,4
693,5320,2
278,2061,6
2362,4928,8
8370,7418,5
1678,2144,2
4875,8057,6
3761,3570,1
1170,2153,2
5568,309,2
290,280,6
8358,5607,10
3370,424,7
5638,8175,6
8584,1691,3
8474,9498,1
3834,4509,4
9632,696,6
6188,6319,4
4349,924,7
6534,9026,8
7797,5904,9
4437,6831,6
5797,4026,1
35,4238,5
2680,1604,6
9789,2254,1
5676,8293,3
8585,1492,3
8925,2482,1
1919,3919,10
8918,5242,2
7873,9483,5
3170,5263,1
5433,2949,1
570,4000,10
7404,9491,9
6227,4916,6
3002,1112,7
1552,2252,8
2445,3138,5
9914,8771,5
3080,529,5
1825,7127,9
729,2486,6
8626,6929,9
