name,level,start_point,end_point,duration_days
Trail3653,hard,5457,1407,4
Trail3654,hard,1628,1079,21
Trail3655,medium,2513,8950,5
Trail3656,hard,3524,2422,19
Trail3657,hard,9543,6982,20
Trail3658,hard,8413,7859,8
Trail3659,medium,9823,95,19
Trail3660,hard,8101,6397,27
Trail3661,easy,3050,4529,13
Trail3662,hard,5687,6274,28
Trail3663,medium,4415,4443,21
Trail3664,easy,72,416,22
Trail3665,medium,4451,6531,22
Trail3666,hard,4589,3340,29
Trail3667,hard,2184,1605,25
Trail3668,medium,4965,3249,29
Trail3669,hard,8903,2311,27
Trail3670,easy,5749,8047,16
Trail3671,hard,8896,8832,5
Trail3672,easy,9271,4243,14
Trail3673,hard,749,5028,24
Trail3674,medium,617,4738,5
Trail3675,easy,3755,1130,2
Trail3676,hard,7683,4794,24
Trail3677,medium,6981,1464,21
Trail3678,easy,9426,4028,23
Trail3679,easy,5299,6732,12
Trail3680,medium,4982,5755,19
Trail3681,hard,1464,9367,28
Trail3682,hard,8104,5681,4
Trail3683,easy,1628,2897,11
Trail3684,hard,9961,1275,13
Trail3685,medium,1908,2853,10
Trail3686,medium,507,9802,25
Trail3687,medium,840,4854,11
Trail3688,hard,2699,4078,28
Trail3689,medium,6091,8426,19
Trail3690,hard,8162,4860,21
Trail3691,hard,7790,1228,17
Trail3692,hard,6297,2293,26
Trail3693,easy,327,9518,24
Trail3694,hard,796,871,25
Trail3695,medium,9069,8375,19
Trail3696,medium,2838,8278,1
Trail3697,easy,7647,3864,27
Trail3698,easy,9883,8258,2
Trail3699,hard,7873,6068,2
Trail3700,easy,2202,5347,24
Trail3701,easy,7257,741,10
Trail3702,medium,9974,6933,17
Trail3703,hard,6300,848,21
Trail3704,hard,8621,2101,4
Trail3705,medium,1993,6051,28
Trail3706,easy,3580,5942,13
Trail3707,hard,8169,895,15
Trail3708,hard,6587,7294,18
Trail3709,easy,1155,3633,15
Trail3710,easy,3712,4068,8
Trail3711,medium,7804,1081,21
Trail3712,medium,7551,6857,17
Trail3713,hard,5280,664,9
Trail3714,hard,8203,839,7
Trail3715,medium,4572,3298,16
Trail3716,easy,2106,5614,22
Trail3717,hard,1804,9832,29
Trail3718,medium,9726,665,30
Trail3719,easy,4313,3726,7
Trail3720,medium,5109,150,24
Trail3721,medium,6488,3844,6
Trail3722,medium,544,4830,11
Trail3723,easy,2271,7998,26
Trail3724,easy,5967,5955,13
Trail3725,medium,7864,986,23
Trail3726,medium,6353,2488,14
Trail3727,easy,4393,5010,10
Trail3728,hard,7465,6515,19
Trail3729,medium,9858,1575,1
Trail3730,medium,3991,3624,15
Trail3731,hard,1716,955,8
Trail3732,hard,1570,8003,1
Trail3733,medium,9729,1258,18
Trail3734,medium,5059,7164,11
Trail3735,hard,921,8489,29
Trail3736,medium,1065,5293,4
Trail3737,easy,5471,6811,10
Trail3738,medium,7392,5162,11
Trail3739,easy,1595,7996,21
Trail3740,medium,2557,4185,18
Trail3741,easy,6451,4077,1
Trail3742,hard,7900,4930,4
Trail3743,easy,7750,9304,21
Trail3744,easy,2140,1304,26
Trail3745,easy,4332,7066,5
Trail3746,easy,4165,9184,17
Trail3747,easy,9511,4782,11
Trail3748,hard,3692,4951,27
Trail3749,hard,1558,1416,17
Trail3750,easy,4304,6332,11
Trail3751,medium,6558,5247,10
Trail3752,medium,5068,543,24
Trail3753,hard,6130,7169,21
Trail3754,easy,3144,495,13
Trail3755,hard,3101,1131,25
Trail3756,medium,8253,8652,6
Trail3757,medium,5874,3965,1
Trail3758,hard,6737,201,23
Trail3759,hard,4008,2495,9
Trail3760,hard,860,9455,11
Trail3761,easy,4965,7074,17
Trail3762,hard,9732,2740,10
Trail3763,easy,883,9227,21
Trail3764,medium,3186,937,26
Trail3765,medium,7502,6788,20
Trail3766,medium,4082,6477,7
Trail3767,medium,3719,3308,27
Trail3768,medium,804,512,6
Trail3769,easy,9858,4591,17
Trail3770,hard,1993,4966,4
Trail3771,medium,663,3805,28
Trail3772,hard,1268,2604,3
Trail3773,hard,1856,8741,17
Trail3774,easy,1340,3064,27
Trail3775,easy,4325,805,28
Trail3776,hard,9599,783,10
Trail3777,hard,819,8436,30
Trail3778,hard,3695,6917,30
Trail3779,hard,2172,1994,25
Trail3780,easy,6579,4496,3
Trail3781,easy,5355,5984,16
Trail3782,medium,7475,9802,14
Trail3783,hard,1073,9511,22
Trail3784,hard,4552,3169,23
Trail3785,easy,7140,2775,3
Trail3786,medium,2448,9468,18
Trail3787,hard,3881,48,22
Trail3788,medium,4891,9069,12
Trail3789,easy,153,4780,3
Trail3790,medium,5750,606,3
Trail3791,easy,3083,2936,16
Trail3792,medium,7311,1811,30
Trail3793,easy,4797,3173,16
Trail3794,hard,7212,7901,16
Trail3795,easy,9051,4408,25
Trail3796,easy,3070,4071,3
Trail3797,hard,3760,2567,17
Trail3798,hard,4906,3039,11
Trail3799,hard,2683,6713,16
Trail3800,medium,9443,8812,6
Trail3801,medium,2862,5455,4
Trail3802,medium,1675,7625,15
Trail3803,medium,1145,9020,9
Trail3804,easy,9959,7289,24
Trail3805,medium,8490,7895,2
Trail3806,easy,3831,7747,6
Trail3807,hard,3354,8014,28
Trail3808,easy,5175,236,16
Trail3809,medium,5035,8627,11
Trail3810,medium,3832,3858,12
Trail3811,easy,582,2838,25
Trail3812,hard,7288,1858,5
Trail3813,medium,4832,1137,13
Trail3814,hard,427,9686,17
Trail3815,medium,3436,3540,30
Trail3816,hard,1713,4605,7
Trail3817,medium,6409,7700,18
Trail3818,medium,2165,3952,1
Trail3819,hard,9623,516,2
Trail3820,easy,6870,9002,20
Trail3821,medium,8687,550,12
Trail3822,hard,9672,7959,5
Trail3823,medium,5612,9752,18
Trail3824,easy,834,684,11
Trail3825,medium,2127,7293,23
Trail3826,hard,1790,9566,9
Trail3827,medium,9089,8594,15
Trail3828,easy,7661,5157,8
Trail3829,hard,7423,2917,6
Trail3830,hard,8598,787,18
Trail3831,medium,9091,8803,30
Trail3832,hard,4829,2222,2
Trail3833,hard,3742,2081,23
Trail3834,hard,7288,1270,12
Trail3835,medium,4255,5846,12
Trail3836,hard,530,409,14
Trail3837,easy,6839,9517,16
Trail3838,medium,4835,5101,26
Trail3839,medium,8614,2552,25
Trail3840,easy,1326,9987,12
Trail3841,hard,4750,3933,10
Trail3842,medium,839,1578,27
Trail3843,medium,8164,7404,17
Trail3844,easy,266,5226,4
Trail3845,medium,5699,6493,20
Trail3846,medium,5717,2467,9
Trail3847,hard,8507,9509,23
Trail3848,medium,1152,7567,26
Trail3849,hard,4474,7349,12
Trail3850,medium,765,7935,1
Trail3851,hard,9071,6457,13
Trail3852,hard,464,7397,3
Trail3853,easy,9216,940,25
Trail3854,easy,128,1003,14
Trail3855,hard,7167,2879,23
Trail3856,easy,4704,5893,7
Trail3857,medium,2531,9609,25
Trail3858,hard,1194,6735,19
Trail3859,hard,3482,3814,20
Trail3860,hard,5025,5632,18
Trail3861,medium,4295,6195,29
Trail3862,easy,5480,9645,1
Trail3863,hard,2761,33,25
Trail3864,easy,1584,7031,3
Trail3865,easy,2733,2419,20
Trail3866,hard,3334,6451,23
Trail3867,easy,5657,1014,7
Trail3868,hard,7530,8715,30
Trail3869,hard,4820,6534,26
Trail3870,medium,8426,4153,17
Trail3871,easy,7099,6908,5
Trail3872,hard,7613,5878,28
Trail3873,hard,5992,5575,8
Trail3874,hard,1544,5518,25
Trail3875,medium,6511,7799,27
Trail3876,medium,6470,9769,4
Trail3877,easy,3234,4735,3
Trail3878,hard,3464,1250,7
Trail3879,hard,8105,334,27
Trail3880,easy,3147,679,16
Trail3881,medium,5058,2536,7
Trail3882,hard,9018,3735,5
Trail3883,hard,1754,3149,15
Trail3884,easy,144,1043,22
Trail3885,easy,4059,4968,12
Trail3886,medium,9397,6696,28
Trail3887,medium,2348,8428,21
Trail3888,easy,2852,4738,6
Trail3889,hard,3966,7602,20
Trail3890,medium,6068,6089,18
Trail3891,easy,1189,639,26
Trail3892,medium,2092,7671,30
Trail3893,medium,5734,9752,29
Trail3894,easy,5721,8567,25
Trail3895,easy,850,236,9
Trail3896,easy,5977,5316,28
Trail3897,medium,5606,6264,18
Trail3898,hard,5514,5679,4
Trail3899,medium,5675,4686,6
Trail3900,medium,8282,2216,30
Trail3901,medium,9422,8182,21
Trail3902,hard,6573,3674,25
Trail3903,hard,6782,5401,16
Trail3904,easy,4835,7658,28
Trail3905,hard,3864,7028,25
Trail3906,easy,6480,5237,16
Trail3907,medium,8644,1019,1
Trail3908,easy,6194,6284,21
Trail3909,hard,5696,1296,28
Trail3910,medium,4352,122,2
Trail3911,hard,7798,5458,26
Trail3912,hard,7763,8576,14
Trail3913,hard,8204,8874,23
Trail3914,hard,8446,7463,17
Trail3915,easy,778,7165,17
Trail3916,medium,2849,2781,28
Trail3917,medium,9480,482,15
Trail3918,medium,6024,5382,2
Trail3919,hard,8026,538,6
Trail3920,easy,3432,1146,10
Trail3921,easy,6504,8072,17
Trail3922,hard,8884,7968,11
Trail3923,medium,1449,410,25
Trail3924,medium,8992,2446,11
Trail3925,hard,5428,9367,7
Trail3926,easy,6879,1995,26
Trail3927,medium,3795,5126,26
Trail3928,hard,5713,8459,25
Trail3929,hard,5034,2336,19
Trail3930,easy,2470,3170,22
Trail3931,medium,9488,8824,30
Trail3932,easy,7819,1203,6
Trail3933,medium,4397,1712,23
Trail3934,medium,9624,355,6
Trail3935,hard,913,5750,8
Trail3936,medium,9714,3873,24
Trail3937,hard,9175,5227,17
Trail3938,hard,4691,7444,25
Trail3939,medium,5863,164,20
Trail3940,medium,6824,1439,30
Trail3941,medium,5379,2941,29
Trail3942,hard,6998,2031,20
Trail3943,easy,6199,8402,8
Trail3944,easy,8315,9605,6
Trail3945,easy,4327,553,1
Trail3946,hard,8275,6497,20
Trail3947,easy,4626,8488,18
Trail3948,medium,3881,312,16
Trail3949,medium,5229,7461,12
Trail3950,easy,5295,3275,6
Trail3951,hard,701,8569,4
Trail3952,medium,7460,5293,30
Trail3953,medium,1066,5397,26
Trail3954,medium,987,3019,22
Trail3955,hard,9048,3139,27
Trail3956,easy,982,6017,22
Trail3957,hard,8908,206,15
Trail3958,medium,3699,4485,7
Trail3959,easy,492,851,25
Trail3960,medium,3712,4965,27
Trail3961,easy,9395,9217,26
Trail3962,medium,5796,1881,27
Trail3963,hard,1279,9053,3
Trail3964,easy,7377,521,16
Trail3965,easy,1015,5253,7
Trail3966,medium,9129,9154,18
Trail3967,hard,2978,5501,23
Trail3968,hard,2297,7665,13
Trail3969,hard,4555,7561,16
Trail3970,medium,6018,8770,23
Trail3971,easy,5730,6668,1
Trail3972,easy,2585,4788,20
Trail3973,hard,1660,7277,30
Trail3974,medium,9766,1566,12
Trail3975,easy,2150,6343,20
Trail3976,hard,7952,6762,23
Trail3977,medium,8113,4515,3
Trail3978,medium,1518,5222,10
Trail3979,easy,8355,1393,11
Trail3980,hard,9743,6760,14
Trail3981,medium,9939,2944,22
Trail3982,hard,3070,5717,21
Trail3983,easy,4489,6738,5
Trail3984,easy,2890,613,10
Trail3985,hard,206,7855,15
Trail3986,hard,6120,654,9
Trail3987,easy,8575,3790,18
Trail3988,medium,9826,2538,18
Trail3989,medium,6,2354,11
Trail3990,medium,6920,6672,20
Trail3991,hard,6779,4341,24
Trail3992,medium,6353,5420,6
Trail3993,easy,1915,219,8
Trail3994,medium,1236,2451,22
Trail3995,medium,1335,3781,28
Trail3996,hard,6884,7347,26
Trail3997,hard,4548,9446,12
Trail3998,easy,2647,4114,30
Trail3999,medium,4547,7863,21
Trail4000,medium,6187,6844,3
Trail4001,easy,6463,7347,20
Trail4002,medium,5228,4519,6
Trail4003,hard,4035,6236,17
Trail4004,hard,7747,5986,23
Trail4005,easy,2074,1811,10
Trail4006,hard,3809,3299,18
Trail4007,medium,6645,2390,14
Trail4008,medium,3199,1156,24
Trail4009,medium,5912,4194,24
Trail4010,medium,4597,271,2
Trail4011,medium,6047,7890,21
Trail4012,medium,1355,9386,30
Trail4013,easy,5683,8091,7
Trail4014,easy,5324,2299,28
Trail4015,medium,10,5041,19
Trail4016,medium,1338,258,7
Trail4017,easy,439,8106,14
Trail4018,medium,4078,9407,21
Trail4019,easy,1447,8455,26
Trail4020,easy,2592,2396,6
Trail4021,easy,1679,811,12
Trail4022,medium,4043,305,4
Trail4023,hard,3461,6813,15
Trail4024,medium,461,3751,4
Trail4025,easy,8208,1397,1
Trail4026,easy,9204,7255,27
Trail4027,easy,2057,8607,17
Trail4028,medium,8306,505,10
Trail4029,easy,7945,566,1
Trail4030,easy,2811,2434,13
Trail4031,hard,2330,8636,8
Trail4032,hard,3695,1850,19
Trail4033,hard,3991,5527,16
Trail4034,hard,2864,9954,2
Trail4035,easy,6511,4681,12
Trail4036,medium,6542,2585,25
Trail4037,easy,6974,477,9
Trail4038,medium,9346,1109,4
Trail4039,medium,7542,2544,16
Trail4040,easy,9803,3821,12
Trail4041,medium,710,5863,11
Trail4042,easy,6818,8160,3
Trail4043,hard,1521,3575,16
Trail4044,easy,8440,9978,25
Trail4045,medium,743,501,3
Trail4046,medium,1033,8928,3
Trail4047,easy,776,3807,17
Trail4048,easy,714,4263,11
Trail4049,hard,6813,1986,7
Trail4050,hard,8936,6231,11
Trail4051,easy,1891,728,25
Trail4052,medium,5996,9925,4
Trail4053,easy,9149,7644,15
Trail4054,medium,1258,4873,17
Trail4055,hard,4201,1615,26
Trail4056,hard,4807,8318,4
Trail4057,easy,2274,4645,7
Trail4058,easy,3003,1168,9
Trail4059,hard,7072,3957,13
Trail4060,medium,844,6942,26
Trail4061,hard,7407,7203,11
Trail4062,medium,1899,5692,13
Trail4063,medium,6544,1603,9
Trail4064,easy,5120,4643,4
Trail4065,medium,1807,1965,2
Trail4066,easy,2580,8003,16
Trail4067,hard,5304,2936,27
Trail4068,easy,6397,5404,29
Trail4069,hard,6376,3986,21
Trail4070,hard,7015,6104,2
Trail4071,easy,9850,7069,5
Trail4072,easy,3764,8074,21
Trail4073,easy,5614,666,19
Trail4074,medium,2227,9571,8
Trail4075,medium,4996,3272,20
Trail4076,medium,2380,7530,26
Trail4077,easy,4278,2424,18
Trail4078,medium,7170,8012,28
Trail4079,medium,6309,6664,10
Trail4080,hard,8104,8093,9
Trail4081,easy,2300,4649,15
Trail4082,hard,1458,9875,1
Trail4083,easy,4160,2001,15
Trail4084,medium,606,2968,10
Trail4085,hard,2372,6485,5
Trail4086,medium,1587,1821,5
Trail4087,easy,1079,6185,9
Trail4088,hard,59,201,16
Trail4089,hard,3934,3092,22
Trail4090,hard,9159,6433,15
Trail4091,medium,24,1451,29
Trail4092,hard,9400,2623,15
Trail4093,hard,3896,4162,17
Trail4094,hard,6028,7840,17
Trail4095,easy,8621,4696,7
Trail4096,hard,1613,8653,26
Trail4097,easy,4749,8966,11
Trail4098,medium,6658,6085,24
Trail4099,easy,6522,3277,16
Trail4100,hard,5438,5862,23
Trail4101,medium,7650,4480,23
Trail4102,easy,4053,2232,12
Trail4103,hard,4364,4172,15
Trail4104,hard,3878,758,24
Trail4105,medium,857,3972,6
Trail4106,hard,6815,9869,2
Trail4107,medium,2984,538,7
Trail4108,hard,8208,7037,29
Trail4109,easy,3341,349,28
Trail4110,medium,5165,3812,9
Trail4111,easy,1185,3462,11
Trail4112,easy,8374,9139,15
Trail4113,medium,4334,9775,6
Trail4114,easy,3414,2110,23
Trail4115,medium,3782,6980,13
Trail4116,easy,8058,3557,14
Trail4117,hard,1950,4433,19
Trail4118,easy,3827,9795,16
Trail4119,easy,7860,8594,5
Trail4120,hard,78,8074,12
Trail4121,medium,1293,3337,25
Trail4122,medium,3463,9054,15
Trail4123,medium,6849,1858,6
Trail4124,medium,7148,2943,13
Trail4125,medium,3554,3575,7
Trail4126,hard,1067,7004,10
Trail4127,medium,5467,8529,18
Trail4128,hard,6049,6027,23
Trail4129,easy,7068,132,22
Trail4130,hard,9234,5917,12
Trail4131,easy,2975,3500,14
Trail4132,medium,7428,7098,7
Trail4133,medium,488,5682,15
Trail4134,hard,289,9652,7
Trail4135,easy,7165,4887,16
Trail4136,medium,3021,7035,23
Trail4137,hard,5311,591,1
Trail4138,medium,1596,3467,13
Trail4139,easy,7041,8915,24
Trail4140,hard,4702,2207,9
Trail4141,hard,2814,46,7
Trail4142,hard,226,1100,16
Trail4143,hard,1322,3624,6
Trail4144,medium,5365,103,25
Trail4145,easy,2599,2427,17
Trail4146,easy,2512,1111,9
Trail4147,hard,6223,4532,25
Trail4148,easy,229,9169,8
Trail4149,easy,8136,8881,28
Trail4150,easy,4760,2645,14
Trail4151,easy,673,8589,21
Trail4152,hard,6167,327,1
Trail4153,easy,6866,102,10
Trail4154,medium,2830,8703,2
Trail4155,medium,7212,1598,5
Trail4156,medium,2116,3386,30
Trail4157,medium,7495,6443,1
Trail4158,easy,8163,9889,17
Trail4159,medium,6163,4204,8
Trail4160,medium,1420,291,16
Trail4161,medium,8248,3684,3
Trail4162,medium,6756,2216,18
Trail4163,hard,9445,1401,27
Trail4164,easy,1959,1732,7
Trail4165,hard,8576,1243,12
Trail4166,medium,7505,3306,4
Trail4167,medium,3044,5353,28
Trail4168,medium,7544,3143,30
Trail4169,medium,4523,6900,21
Trail4170,medium,4478,8478,27
Trail4171,hard,5379,3138,23
Trail4172,easy,1797,3265,9
Trail4173,hard,3595,4818,13
Trail4174,medium,2190,1903,17
Trail4175,medium,5638,1847,30
Trail4176,easy,5504,4765,29
Trail4177,medium,495,9635,14
Trail4178,hard,1224,396,18
Trail4179,easy,2712,8353,2
Trail4180,hard,9750,6717,30
Trail4181,hard,7828,4741,1
Trail4182,medium,8804,4459,1
Trail4183,medium,6812,5346,12
Trail4184,hard,9395,9401,15
Trail4185,easy,6532,4432,3
Trail4186,hard,470,7220,28
Trail4187,hard,7454,9327,16
Trail4188,hard,5456,9434,21
Trail4189,medium,9051,7341,16
Trail4190,easy,1551,7999,28
Trail4191,medium,9225,4724,15
Trail4192,easy,5621,7958,10
Trail4193,easy,5125,6734,20
Trail4194,medium,7942,4979,13
Trail4195,easy,501,9509,25
Trail4196,easy,5698,2217,13
Trail4197,medium,4049,6338,22
Trail4198,medium,8341,7336,16
Trail4199,medium,6467,1087,29
Trail4200,easy,1827,9049,19
Trail4201,hard,9885,5857,5
Trail4202,hard,3372,4325,17
Trail4203,medium,1215,2889,4
Trail4204,hard,3869,3389,16
Trail4205,easy,7431,2507,24
Trail4206,easy,5949,5243,3
Trail4207,medium,8814,7489,14
Trail4208,easy,8637,4702,19
Trail4209,easy,1299,1656,10
Trail4210,easy,78,6230,3
Trail4211,medium,2236,2919,16
Trail4212,medium,4555,8591,30
Trail4213,easy,9801,9195,20
Trail4214,hard,3756,5134,25
Trail4215,hard,894,2657,2
Trail4216,hard,7881,9239,28
Trail4217,easy,1694,2676,25
Trail4218,hard,7914,1532,17
Trail4219,hard,6444,7955,12
Trail4220,easy,7954,6114,7
Trail4221,medium,7996,9337,3
Trail4222,easy,4554,9378,21
Trail4223,easy,4164,7929,6
Trail4224,hard,437,178,11
Trail4225,medium,4378,3513,16
Trail4226,medium,2885,8901,16
Trail4227,hard,2017,3348,21
Trail4228,hard,5269,1665,25
Trail4229,easy,7095,8181,18
Trail4230,medium,6998,4573,5
Trail4231,easy,3235,4701,29
Trail4232,hard,8328,8168,11
Trail4233,medium,8806,1818,1
Trail4234,hard,3145,9124,16
Trail4235,easy,6297,4882,13
Trail4236,medium,2575,500,22
Trail4237,easy,16,6378,7
Trail4238,easy,1136,1220,22
Trail4239,medium,7842,6695,7
Trail4240,easy,2363,5414,24
Trail4241,easy,5050,3713,22
Trail4242,hard,9269,5469,26
Trail4243,medium,5790,5487,28
Trail4244,hard,4814,4669,3
Trail4245,hard,744,2892,9
Trail4246,easy,5199,3415,28
Trail4247,hard,9444,3098,28
Trail4248,hard,5449,9011,23
Trail4249,easy,2363,746,2
Trail4250,hard,5716,1245,2
Trail4251,hard,7928,7387,9
Trail4252,hard,1339,5588,9
Trail4253,easy,8473,3252,5
Trail4254,hard,4009,352,10
Trail4255,easy,1067,9812,18
Trail4256,medium,8128,9259,27
Trail4257,medium,8382,6593,9
Trail4258,easy,5868,9772,11
Trail4259,medium,9689,1634,9
Trail4260,easy,2494,1724,18
Trail4261,easy,9544,3871,10
Trail4262,medium,2165,4388,2
Trail4263,hard,9691,6055,22
Trail4264,medium,9017,5095,10
Trail4265,hard,2636,1422,12
Trail4266,easy,6514,4739,23
Trail4267,easy,5749,5347,7
Trail4268,easy,3489,2545,19
Trail4269,easy,4076,8839,29
Trail4270,hard,3711,8733,27
Trail4271,medium,6253,9532,11
Trail4272,medium,7884,7379,2
Trail4273,medium,5037,9373,29
Trail4274,hard,4029,1272,3
Trail4275,medium,1349,2255,27
Trail4276,hard,1848,4769,4
Trail4277,medium,9399,4047,18
Trail4278,easy,5103,9665,12
Trail4279,easy,3721,1257,27
Trail4280,easy,4951,2466,15
Trail4281,medium,5689,3902,29
Trail4282,medium,2361,7378,1
Trail4283,medium,973,7425,4
Trail4284,hard,6797,3228,11
Trail4285,hard,857,7550,8
Trail4286,hard,6222,6022,23
Trail4287,easy,1955,1641,3
Trail4288,hard,7733,3631,15
Trail4289,easy,3129,6433,20
Trail4290,hard,9771,4727,3
Trail4291,medium,3421,6364,3
Trail4292,hard,6049,5686,28
Trail4293,hard,9046,8786,25
Trail4294,hard,1832,7184,3
Trail4295,medium,5761,2932,4
Trail4296,easy,1011,5696,25
Trail4297,medium,3919,9798,14
Trail4298,easy,7670,7531,11
Trail4299,medium,861,9191,23
Trail4300,easy,4328,8309,17
Trail4301,hard,2534,5308,8
Trail4302,easy,3023,3787,23
Trail4303,hard,1383,2552,27
Trail4304,easy,6895,6658,29
Trail4305,hard,4577,7977,29
Trail4306,medium,6904,632,11
Trail4307,easy,9695,6400,21
Trail4308,easy,1162,6799,16
Trail4309,easy,5399,3543,29
Trail4310,hard,5686,9256,29
Trail4311,easy,5286,7303,23
Trail4312,hard,6026,2019,18
Trail4313,medium,1606,8313,12
Trail4314,hard,7855,8199,29
Trail4315,easy,7228,6168,21
Trail4316,hard,6238,1140,17
Trail4317,medium,4623,6922,11
Trail4318,medium,1482,7750,9
Trail4319,easy,7625,8504,8
Trail4320,easy,2546,5070,20
Trail4321,medium,3619,5473,30
Trail4322,hard,2105,6018,30
Trail4323,easy,698,224,20
Trail4324,medium,2968,231,11
Trail4325,medium,5902,9239,12
Trail4326,hard,5526,3646,18
Trail4327,easy,725,599,28
Trail4328,easy,7244,517,30
Trail4329,easy,362,8342,3
Trail4330,easy,2754,8587,6
Trail4331,medium,7394,4486,10
Trail4332,hard,8845,4013,17
Trail4333,hard,7932,9539,17
Trail4334,easy,1307,5695,26
Trail4335,hard,3592,9042,27
Trail4336,medium,7019,9845,30
Trail4337,easy,2953,7824,4
Trail4338,hard,3296,8265,28
Trail4339,hard,5122,3751,12
Trail4340,medium,6403,2763,17
Trail4341,medium,9062,8937,29
Trail4342,medium,965,1787,7
Trail4343,hard,9492,5403,25
Trail4344,easy,5435,4930,26
Trail4345,easy,5077,4104,2
Trail4346,medium,6858,8470,11
Trail4347,hard,1070,1339,27
Trail4348,easy,2603,5889,30
Trail4349,easy,8848,5594,9
Trail4350,medium,4545,5794,1
Trail4351,easy,2812,5066,21
Trail4352,easy,9162,5828,7
Trail4353,hard,9574,7785,6
Trail4354,hard,1496,888,8
Trail4355,hard,2612,5212,15
Trail4356,easy,8709,6214,13
Trail4357,medium,1857,9098,5
Trail4358,hard,5304,8087,27
Trail4359,hard,4912,8555,14
Trail4360,easy,2591,5718,28
Trail4361,medium,9280,1662,19
Trail4362,easy,989,2753,24
Trail4363,easy,824,5420,14
